time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Distinction,36,33,36,33
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Merit,29,26.6,65,59.6
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Pass,32,29.4,97,89
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Unclassified,12,11,109,100
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Number of students,251,z,z,z
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Distinction,162,64.5,162,64.5
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Merit,74,29.5,236,94
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Pass,14,5.6,250,99.6
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Unclassified,1,0.4,251,100
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Number of students,774,z,z,z
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Distinction,158,20.4,158,20.4
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Merit,409,52.8,567,73.3
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Pass,194,25.1,761,98.3
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Unclassified,13,1.7,774,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Number of students,602,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Distinction,145,24.1,145,24.1
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Merit,409,67.9,554,92
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Pass,47,7.8,601,99.8
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Unclassified,1,0.2,602,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Number of students,5,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Distinction,0,0,0,0
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Merit,3,60,3,60
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Pass,2,40,5,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Unclassified,0,0,5,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Number of students,29,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Distinction,9,31,9,31
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Merit,13,44.8,22,75.9
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Pass,7,24.1,29,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Unclassified,0,0,29,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Number of students,61,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Distinction,14,23,14,23
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Merit,37,60.7,51,83.6
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Pass,8,13.1,59,96.7
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Unclassified,2,3.3,61,100
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Number of students,28,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Distinction,5,17.9,5,17.9
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Merit,9,32.1,14,50
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Pass,13,46.4,27,96.4
202223,Revised,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Unclassified,1,3.6,28,100
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Number of students,32,z,z,z
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Distinction,6,18.8,6,18.8
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Merit,11,34.4,17,53.1
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Pass,10,31.3,27,84.4
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Unclassified,5,15.6,32,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Number of students,8,z,z,z
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Distinction,4,50,4,50
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Merit,4,50,8,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Pass,0,0,8,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,All,Unclassified,0,0,8,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Number of students,67,z,z,z
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Distinction,23,34.3,23,34.3
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Merit,18,26.9,41,61.2
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Pass,11,16.4,52,77.6
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,All,Unclassified,15,22.4,67,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,All,Number of students,1,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,All,Distinction,0,0,0,0
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,All,Merit,1,100,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,All,Pass,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,All,Unclassified,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Number of students,121,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Distinction,6,5,6,5
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Merit,66,54.5,72,59.5
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Pass,46,38,118,97.5
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,All,Unclassified,3,2.5,121,100
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,All,Number of students,94,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,All,Distinction,28,29.8,28,29.8
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,All,Merit,42,44.7,70,74.5
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,All,Pass,19,20.2,89,94.7
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,All,Unclassified,5,5.3,94,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,All,Number of students,246,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,All,Distinction,36,14.6,36,14.6
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,All,Merit,93,37.8,129,52.4
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,All,Pass,104,42.3,233,94.7
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,All,Unclassified,13,5.3,246,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,All,Number of students,72,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,All,Distinction,12,16.7,12,16.7
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,All,Merit,16,22.2,28,38.9
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,All,Pass,35,48.6,63,87.5
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,All,Unclassified,9,12.5,72,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,All,Number of students,96,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,All,Distinction,15,15.6,15,15.6
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,All,Merit,20,20.8,35,36.5
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,All,Pass,34,35.4,69,71.9
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,All,Unclassified,27,28.1,96,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,All,Number of students,459,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,All,Distinction,48,10.5,48,10.5
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,All,Merit,139,30.3,187,40.7
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,All,Pass,145,31.6,332,72.3
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,All,Unclassified,127,27.7,459,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,All,Number of students,4,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,All,Distinction,1,25,1,25
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,All,Merit,2,50,3,75
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,All,Pass,1,25,4,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,All,Unclassified,0,0,4,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Number of students,121,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Distinction,27,22.3,27,22.3
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Merit,60,49.6,87,71.9
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Pass,31,25.6,118,97.5
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Unclassified,3,2.5,121,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Number of students,561,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Distinction,70,12.5,70,12.5
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Merit,391,69.7,461,82.2
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Pass,95,16.9,556,99.1
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Unclassified,5,0.9,561,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Data Technician,All,Number of students,35,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Data Technician,All,Distinction,16,45.7,16,45.7
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Data Technician,All,Merit,18,51.4,34,97.1
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Data Technician,All,Pass,1,2.9,35,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Data Technician,All,Unclassified,0,0,35,100
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Digital Production, Design and Development",All,Number of students,1034,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Digital Production, Design and Development",All,Distinction,140,13.5,140,13.5
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Digital Production, Design and Development",All,Merit,376,36.4,516,49.9
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Digital Production, Design and Development",All,Pass,401,38.8,917,88.7
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Digital Production, Design and Development",All,Unclassified,117,11.3,1034,100
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Infrastructure,All,Number of students,98,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Infrastructure,All,Distinction,14,14.3,14,14.3
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Infrastructure,All,Merit,43,43.9,57,58.2
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Infrastructure,All,Pass,35,35.7,92,93.9
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Infrastructure,All,Unclassified,6,6.1,98,100
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Number of students,179,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Distinction,54,30.2,54,30.2
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Merit,48,26.8,102,57
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Pass,43,24,145,81
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Digital Support,All,Unclassified,34,19,179,100
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Network Cabling,All,Number of students,17,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Network Cabling,All,Distinction,1,5.9,1,5.9
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Network Cabling,All,Merit,10,58.8,11,64.7
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Network Cabling,All,Pass,4,23.5,15,88.2
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Network Cabling,All,Unclassified,2,11.8,17,100
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Number of students,361,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Distinction,133,36.8,133,36.8
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Merit,170,47.1,303,83.9
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Pass,47,13,350,97
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Assisting Teaching,All,Unclassified,11,3,361,100
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Number of students,1172,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Distinction,350,29.9,350,29.9
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Merit,623,53.2,973,83
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Pass,182,15.5,1155,98.5
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Early Years Educator,All,Unclassified,17,1.5,1172,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Composites Manufacturing Technologies,All,Number of students,6,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Composites Manufacturing Technologies,All,Distinction,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Composites Manufacturing Technologies,All,Merit,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Composites Manufacturing Technologies,All,Pass,6,100,6,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Composites Manufacturing Technologies,All,Unclassified,0,0,6,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fabrication & Welding Technologies,All,Number of students,8,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fabrication & Welding Technologies,All,Distinction,2,25,2,25
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fabrication & Welding Technologies,All,Merit,4,50,6,75
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fabrication & Welding Technologies,All,Pass,2,25,8,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fabrication & Welding Technologies,All,Unclassified,0,0,8,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fitting and Assembly Technologies,All,Number of students,53,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fitting and Assembly Technologies,All,Distinction,6,11.3,6,11.3
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fitting and Assembly Technologies,All,Merit,29,54.7,35,66
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fitting and Assembly Technologies,All,Pass,18,34,53,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Fitting and Assembly Technologies,All,Unclassified,0,0,53,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Machining & Toolmaking Technologies,All,Number of students,108,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Machining & Toolmaking Technologies,All,Distinction,33,30.6,33,30.6
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Machining & Toolmaking Technologies,All,Merit,52,48.1,85,78.7
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Machining & Toolmaking Technologies,All,Pass,19,17.6,104,96.3
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control",Machining & Toolmaking Technologies,All,Unclassified,4,3.7,108,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Financial Compliance / Risk Analyst,All,Number of students,5,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Finance,Financial Compliance / Risk Analyst,All,Distinction,5,100,5,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Financial Compliance / Risk Analyst,All,Merit,0,0,5,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Financial Compliance / Risk Analyst,All,Pass,0,0,5,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Financial Compliance / Risk Analyst,All,Unclassified,0,0,5,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Retail and Commercial Banking Analyst,All,Number of students,32,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Finance,Retail and Commercial Banking Analyst,All,Distinction,18,56.3,18,56.3
202324,Provisional,Academic year,National,E92000001,England,Finance,Retail and Commercial Banking Analyst,All,Merit,9,28.1,27,84.4
202324,Provisional,Academic year,National,E92000001,England,Finance,Retail and Commercial Banking Analyst,All,Pass,3,9.4,30,93.8
202324,Provisional,Academic year,National,E92000001,England,Finance,Retail and Commercial Banking Analyst,All,Unclassified,2,6.3,32,100
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Number of students,885,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Distinction,132,14.9,132,14.9
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Merit,636,71.9,768,86.8
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Pass,106,12,874,98.8
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Adult Nursing Team,All,Unclassified,11,1.2,885,100
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Number of students,23,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Distinction,1,4.3,1,4.3
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Merit,10,43.5,11,47.8
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Pass,11,47.8,22,95.7
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Care of Children and Young People,All,Unclassified,1,4.3,23,100
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Number of students,77,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Distinction,4,5.2,4,5.2
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Merit,30,39,34,44.2
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Pass,39,50.6,73,94.8
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Mental Health Team,All,Unclassified,4,5.2,77,100
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Number of students,49,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Distinction,1,2,1,2
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Merit,24,49,25,51
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Pass,17,34.7,42,85.7
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Midwifery Team,All,Unclassified,7,14.3,49,100
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Number of students,10,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Distinction,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Merit,8,80,8,80
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Pass,1,10,9,90
202324,Provisional,Academic year,National,E92000001,England,Health,Supporting Healthcare - Supporting the Therapy Teams,All,Unclassified,1,10,10,100
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Number of students,65,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Distinction,8,12.3,8,12.3
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Merit,30,46.2,38,58.5
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Pass,22,33.8,60,92.3
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Assisting with Healthcare Science,All,Unclassified,5,7.7,65,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Light and Electric Vehicles,All,Number of students,45,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Light and Electric Vehicles,All,Distinction,7,15.6,7,15.6
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Light and Electric Vehicles,All,Merit,20,44.4,27,60
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Light and Electric Vehicles,All,Pass,14,31.1,41,91.1
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Light and Electric Vehicles,All,Unclassified,4,8.9,45,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Control & Instrumentation,All,Number of students,10,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Control & Instrumentation,All,Distinction,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Control & Instrumentation,All,Merit,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Control & Instrumentation,All,Pass,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Control & Instrumentation,All,Unclassified,10,100,10,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Electrical & Electronics,All,Number of students,66,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Electrical & Electronics,All,Distinction,26,39.4,26,39.4
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Electrical & Electronics,All,Merit,25,37.9,51,77.3
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Electrical & Electronics,All,Pass,11,16.7,62,93.9
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Electrical & Electronics,All,Unclassified,4,6.1,66,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechanical,All,Number of students,101,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechanical,All,Distinction,38,37.6,38,37.6
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechanical,All,Merit,45,44.6,83,82.2
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechanical,All,Pass,18,17.8,101,100
